EVENT_LABEL,EVENT_TIMESTAMP,LABEL_TIMESTAMP,EVENT_ID,ENTITY_TYPE,ENTITY_ID,card_bin,customer_name,billing_street,billing_city,billing_state,billing_zip,billing_latitude,billing_longitude,billing_country,customer_job,ip_address,customer_email,billing_phone,user_agent,product_category,order_price,payment_currency,merchant
,2022-11-10T02:27:47Z,,18357e428248d4aa492f1ec5c74408d3a,customer,736-31-6104,358306,Gina,4886 Hardin Inlet Apt. 317,Charlotte,NC,28269,35.2886,-80.8209,US,"Chemist, analytical",151.109.39.20,bryanramos@flores.com,+1-882-067-4444,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.1),grocery_pos,192.49,MUR,fraud_Heidenreich PLC
,2023-01-25T06:38:53Z,,183a0831a97fbc021ee0109da8a20ff5b,customer,211-54-3405,493071,Stephen,69354 Karen Plaza Suite 655,Amarillo,TX,79111,35.2286,-101.6703,US,Aid worker,13.84.3.32,nharrison@rhodes.info,725-702-1163,Opera/8.15.(Windows NT 6.1; lv-LV) Presto/2.9.179 Version/10.00,food_dining,95.23,NPR,"fraud_Kutch, Steuber and Gerhold"
,2023-02-02T20:53:36Z,,18447fc98658cca38ca1880c24ff23840,customer,453-50-7744,351168,Donna,05181 James Stream Apt. 293,Walkersville,WV,26447,38.8507,-80.4802,US,Art gallery manager,131.18.157.253,littledwayne@yahoo.com,599-357-8334-966,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/15.0.854.0 Safari/531.2",gas_transport,77.54,XDR,fraud_Schmitt Inc
,2023-01-03T08:13:56Z,,18484380daf857a136e00987f82e5a449,customer,359-19-5501,347291,Daniel,10705 Myers Ridges,Dickeyville,WI,53808,42.6263,-90.5931,US,Child psychotherapist,50.233.7.11,reedvalerie@gmail.com,+1-506-959-1978-2726,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ti-ET) AppleWebKit/532.26.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6532.26.3",home,86.01,KWD,"fraud_Witting, Beer and Ernser"
,2023-02-20T18:55:42Z,,184b05ee1a165cd4894538e580a98f81f,customer,327-60-9600,450621,Robert,4897 Gill Stravenue Apt. 049,Jenkinsburg,GA,30234,33.3224,-84.0287,US,Chartered accountant,144.119.134.60,ginacastaneda@gmail.com,375-960-4987-926,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_4; rv:1.9.4.20) Gecko/2015-01-28 16:43:00 Firefox/12.0,shopping_net,90.81,AED,"fraud_Gottlieb, Considine and Schultz"
,2023-02-09T15:56:38Z,,184bbe38bcb0c03e378992ec586e1e8c7,customer,015-71-3723,459597,Amy,04048 Jacob Hill,Olney,MD,20832,39.1526,-77.0749,US,Manufacturing systems engineer,141.74.220.213,ariel09@hamilton-mora.info,754-687-9416-0804,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.0),misc_pos,7.55,LTL,fraud_Towne LLC
,2022-11-18T08:45:29Z,,18512de3a892bf52acd97b19a275578fa,customer,737-56-9043,302060,Jesus,63110 Melissa Overpass,Turlock,CA,95382,37.5239,-120.8517,US,Television/film/video producer,1.66.59.186,hilltaylor@yahoo.com,614-934-6287-11924,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0),kids_pets,69.53,RUB,fraud_Cartwright PLC
,2022-11-08T09:45:43Z,,1854699c8d10cee95307a85fac6a2ee81,customer,787-67-9086,350668,Nicole,24565 Ricky Circle,Glenwood,MN,56334,45.6429,-95.3868,US,"Journalist, newspaper",160.11.178.139,shannon65@yahoo.com,1-449-957-3385-8504,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/5.0),entertainment,32.3,BSD,"fraud_Effertz, Welch and Schowalter"
,2023-02-27T01:54:36Z,,1856093ff5b592d155eefe4278019fbe4,customer,329-37-7926,180060,Jenna,051 Dixon Crest,Hazel Green,WI,53811,42.5359,-90.5118,US,"Accountant, chartered public finance",201.124.113.47,joyce78@rodgers.com,537-584-7722-507,"Mozilla/5.0 (Linux; Android 2.2.3) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/53.0.846.0 Safari/532.2",kids_pets,35.57,ISK,fraud_Fahey Inc
,2022-12-19T15:37:32Z,,1856b7d6dc19f72cfc33809591b052718,customer,385-87-2437,492399,Jose,4150 Tina Spur,Birmingham,AL,35244,33.3538,-86.8254,US,Editorial assistant,172.90.199.245,bautistamarvin@macias.biz,724-148-3889,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; nr-ZA) AppleWebKit/535.27.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6535.27.7",grocery_pos,114.23,ARS,fraud_O'Keefe-Hudson
,2022-12-10T10:36:15Z,,185b6cfe9de9a06f31cdca5fdd5c9571d,customer,513-33-5319,501880,Robert,73198 Caroline Oval Suite 052,Mentcle,PA,15761,40.6201,-78.887,US,Insurance account manager,115.101.31.197,sotoelizabeth@johnson.org,+1-733-971-1180,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/4.1),food_dining,27.56,GGP,"fraud_Reinger, Weissnat and Strosin"
,2023-02-17T09:31:14Z,,185b9554b5dc473e5b70096108cd5e8da,customer,352-47-6680,488376,Rebecca,050 Erin Courts Apt. 897,Caldwell,AR,72322,35.0562,-90.8288,US,Outdoor activities/education manager,45.145.112.133,rmartin@pennington.com,1-414-454-7432,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_4 rv:3.0; bn-BD) AppleWebKit/534.32.4 (KHTML, like Gecko) Version/4.0 Safari/534.32.4",home,11.91,AUD,"fraud_Bahringer, Bergnaum and Quitzon"
,2022-12-16T21:20:32Z,,18600b8a45f4aac6b41cd7230653c43f4,customer,843-08-5901,454434,Brianna,8021 Vanessa Plains Suite 799,Golconda,NV,89414,40.9683,-117.3349,US,"Engineer, aeronautical",70.88.126.102,ujackson@martin-butler.info,888-669-7762-20631,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; si-LK) AppleWebKit/532.42.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6532.42.7",personal_care,33.16,NGN,fraud_Morissette-Schaefer
,2023-01-17T05:35:05Z,,186468c2094bf5b39147c5a59c53c7d86,customer,847-79-6284,270697,Joseph,28976 Fleming Roads,Dayton,OH,45459,39.6464,-84.1717,US,Logistics and distribution manager,209.50.133.89,victoriaaguilar@jones-james.com,1-444-712-6943-4311,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_7 rv:6.0; niu-NZ) AppleWebKit/535.23.3 (KHTML, like Gecko) Version/4.0 Safari/535.23.3",grocery_pos,88.44,BOB,fraud_Kunze Inc
,2022-12-12T02:14:57Z,,186665cbc667012e25210215ade1d85ec,customer,809-94-4075,459814,Lisa,243 Peter Valley,Essex,IL,60935,41.1676,-88.1845,US,Estate manager/land agent,122.134.95.197,molly63@yahoo.com,700-288-9869,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_9) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/24.0.881.0 Safari/532.2",gas_transport,61.45,MNT,"fraud_Raynor, Feest and Miller"
,2022-12-07T01:15:10Z,,186a7b1574117c25538c2f00033c15aa7,customer,736-31-6104,358306,Gina,4886 Hardin Inlet Apt. 317,Charlotte,NC,28269,35.2886,-80.8209,US,"Chemist, analytical",151.109.39.20,bryanramos@flores.com,+1-882-067-4444,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/4.1),shopping_net,213.27,SEK,fraud_Jast Ltd
,2023-01-23T09:55:44Z,,186b650299c2ba9f76aee782000cc5ef6,customer,154-69-7888,457322,Brianna,2569 Anderson Islands,Cleveland,OK,74020,36.2553,-96.42299999999999,US,"Psychotherapist, dance movement",137.4.19.170,gpena@holder-monroe.com,5784067843,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/4.0),grocery_net,44.07,SZL,fraud_Jaskolski-Dibbert
,2022-11-16T01:23:04Z,,186bb862d1fbc8a72fe265e2f92a9e24b,customer,543-09-8287,491115,David,21081 Brown Hill Suite 260,Stanton,TX,79782,32.14,-101.8099,US,Patent examiner,147.76.98.188,lisa00@yahoo.com,819-123-8509-310,Opera/8.66.(Windows NT 5.01; st-ZA) Presto/2.9.165 Version/11.00,misc_pos,6.39,BTN,fraud_Williamson LLC
,2023-01-21T21:15:47Z,,186d0a37d5e31b44c38f508ff5d9b2712,customer,228-83-7368,359970,Michelle,62178 Howard Roads,Idaho Falls,ID,83404,43.475,-112.0124,US,Financial risk analyst,192.190.226.60,noblesusan@gmail.com,1-880-283-0661,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_5; rv:1.9.4.20) Gecko/2012-12-10 04:40:22 Firefox/3.6.20,entertainment,84.4,NPR,fraud_Abbott-Rogahn
,2023-03-02T23:01:27Z,,1873731030a3fe8a5f387bde309fbebbc,customer,483-97-4945,354177,Heidi,622 Martin Spurs Suite 985,Butte,ND,58723,47.8119,-100.6604,US,Learning mentor,145.151.208.220,theresagarrison@hays.com,385-130-6492-20901,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.0),shopping_net,4.92,HNL,"fraud_Langworth, Boehm and Gulgowski"
,2022-11-08T07:35:47Z,,1874e3c20536507b2ad90777abb8c0e5d,customer,228-83-7368,359970,Michelle,62178 Howard Roads,Idaho Falls,ID,83404,43.475,-112.0124,US,Financial risk analyst,192.190.226.60,noblesusan@gmail.com,1-880-283-0661,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_5; rv:1.9.4.20) Gecko/2012-12-10 04:40:22 Firefox/3.6.20,grocery_net,89.65,VEF,fraud_Ortiz Group
,2022-11-20T00:17:53Z,,187731b251c709fe716454dd4914e36a2,customer,694-71-2557,180027,Zachary,8377 Green Glen,Port Saint Lucie,FL,34984,27.2655,-80.3389,US,"Scientist, clinical (histocompatibility and immunogenetics)",66.100.89.120,sergio96@hotmail.com,519-649-6642-471,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_0 rv:4.0; ber-MA) AppleWebKit/533.3.7 (KHTML, like Gecko) Version/4.0 Safari/533.3.7",health_fitness,10.8,UAH,"fraud_Hintz, Bauch and Smith"
,2023-01-10T10:48:27Z,,1877e458e075d733bba7039a87df2608a,customer,581-98-0794,270639,Matthew,7742 Tyler Courts,Locust Hill,VA,23092,37.5826,-76.4984,US,Statistician,158.250.87.174,kristinesutton@hotmail.com,1-224-872-1197-598,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_5; rv:1.9.3.20) Gecko/2017-06-05 01:42:28 Firefox/3.6.14,entertainment,16.3,TZS,fraud_Abshire PLC
,2022-11-14T01:46:49Z,,187d9ee42701777d3ba5f664fad4a57c9,customer,598-23-9399,360067,Philip,90043 Amanda Unions,Bunker,MO,63629,37.4772,-91.1927,US,Community development worker,20.39.85.49,pjacobs@hotmail.com,086-321-4730-249,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/29.0.822.0 Mobile/17A525 Safari/531.1",health_fitness,75.62,JMD,fraud_Fadel-Hilpert
,2022-12-26T19:54:49Z,,188022e64ce2ead68785d00f6312f377f,customer,285-43-2646,459781,Jeanne,9570 Mack Views,Cordell,OK,73632,35.2788,-98.9511,US,"Administrator, sports",23.156.65.152,daviscarolyn@stafford.info,582-730-9751-15495,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_4; rv:1.9.2.20) Gecko/2014-10-18 04:04:50 Firefox/3.8,home,40.41,PAB,fraud_Renner Ltd
,2023-01-21T06:07:08Z,,1885cac56618264a503e10a87cc0879cd,customer,400-11-2671,420593,Eric,7439 Morris Loaf,Howland,ME,4448,45.2456,-68.6666,US,Newspaper journalist,136.53.127.126,pcline@hotmail.com,595-568-8236-22324,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_1 rv:4.0; or-IN) AppleWebKit/531.4.2 (KHTML, like Gecko) Version/4.0.5 Safari/531.4.2",grocery_pos,99.23,NPR,fraud_Kiehn Inc
,2023-01-07T06:29:04Z,,1887955d1b20bdfcf3be35b3b23bb6bba,customer,847-79-6284,270697,Joseph,28976 Fleming Roads,Dayton,OH,45459,39.6464,-84.1717,US,Logistics and distribution manager,209.50.133.89,victoriaaguilar@jones-james.com,1-444-712-6943-4311,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_7 rv:6.0; niu-NZ) AppleWebKit/535.23.3 (KHTML, like Gecko) Version/4.0 Safari/535.23.3",grocery_pos,114.74,GMD,fraud_Bradtke PLC
,2023-01-26T18:03:44Z,,188ab657922b99e3139aef385fc28d58d,customer,598-68-6315,651681,Michael,051 Oliver Spur,Lamont,CA,93241,35.2571,-118.9124,US,Amenity horticulturist,186.170.197.69,kimanthony@yahoo.com,+1-067-245-0566,Opera/8.67.(X11; Linux x86_64; se-NO) Presto/2.9.189 Version/11.00,shopping_net,260.73,GIP,fraud_Schmidt and Sons
,2023-01-03T17:37:09Z,,188c0e35607d657e00d3c14dee43956a0,customer,471-42-0527,471531,Michael,1615 Janice Flats,Indian,AK,99540,61.1089,-149.4403,US,Advertising account executive,214.187.19.222,corywilliams@mitchell.com,203-265-2150,Mozilla/5.0 (Windows NT 6.0; de-DE; rv:1.9.0.20) Gecko/2019-10-11 19:09:43 Firefox/8.0,travel,549.79,JOD,fraud_Little-Gleichner
,2022-12-26T14:33:22Z,,188c2d8ca1f010e72da92ebc2278af3d7,customer,023-84-0057,344467,Erica,4100 Holmes Manors,Fort Pierce,FL,34949,27.3896,-80.2615,US,Health physicist,170.233.64.187,zcole@reeves.org,952-525-8626-3053,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ug-CN) AppleWebKit/532.28.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6532.28.4",entertainment,2.97,SGD,fraud_Heaney-Marquardt
,2023-01-23T19:13:58Z,,188f2736a9105feecb247f8169b9ec795,customer,624-76-0592,371862,Christopher,7929 Price Parkway Apt. 575,Leetsdale,PA,15056,40.5662,-80.2099,US,Chiropodist,71.247.100.52,sheltonjack@hotmail.com,629-091-0041-6343,Mozilla/5.0 (Android 4.3.1; Mobile; rv:29.0) Gecko/29.0 Firefox/29.0,grocery_pos,124.59,SYP,"fraud_Mosciski, Gislason and Mertz"
,2022-11-19T23:42:58Z,,189080aa849ba2e669455d174c8f67344,customer,604-24-7765,359095,Nathan,957 Tina Wall Suite 774,Richmond,VA,23236,37.4782,-77.5854,US,Energy manager,113.163.123.10,sarahbrown@thomas.com,+1-409-742-0362,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/42.0.850.0 Safari/533.0",kids_pets,65.54,KRW,"fraud_Romaguera, Wehner and Tromp"
,2022-12-08T17:14:45Z,,1896127e54b7a936e2577417eb8798c13,customer,614-25-7198,348208,Anthony,85082 Gallegos Shoals,Raritan,NJ,8869,40.5711,-74.6377,US,Pension scheme manager,85.71.232.111,garciaregina@yahoo.com,656-096-8370,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.0),gas_transport,73.26,BBD,"fraud_Tillman, Dickinson and Labadie"
,2022-12-13T22:32:16Z,,1897acc51e406b02b52abdf1aa2dad5de,customer,634-70-5526,503881,Allen,593 Nguyen Pines Suite 972,Upperstrasburg,PA,17265,40.058,-77.7368,US,Rural practice surveyor,86.130.105.157,laura42@yahoo.com,1-168-775-8660,Opera/8.31.(Windows 95; tn-ZA) Presto/2.9.170 Version/11.00,misc_net,781.35,COP,fraud_Jaskolski-Vandervort
,2022-12-27T05:45:32Z,,18a08984e08e451a3997a8f5879f72df6,customer,327-60-9600,450621,Robert,4897 Gill Stravenue Apt. 049,Jenkinsburg,GA,30234,33.3224,-84.0287,US,Chartered accountant,144.119.134.60,ginacastaneda@gmail.com,375-960-4987-926,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_4; rv:1.9.4.20) Gecko/2015-01-28 16:43:00 Firefox/12.0,entertainment,80.84,JMD,fraud_Nienow PLC
,2022-12-31T11:18:23Z,,18a179eebcba3b70f87e0737b5d06e05a,customer,163-72-9065,601120,Michelle,3558 Angela Lodge,Huntsville,UT,84317,41.2721,-111.7618,US,Barrister's clerk,220.193.223.119,mperez@gmail.com,140-523-6328,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/531.30.7 (KHTML, like Gecko) Version/5.1 Safari/531.30.7",gas_transport,31.49,LRD,fraud_Torp-Labadie
,2022-12-18T05:57:44Z,,18a33425e88d832ac5f904947c09eb32e,customer,331-92-0267,588051,Daniel,13169 Abigail Stravenue Apt. 588,Springfield,IL,62712,39.7533,-89.58,US,"Psychologist, occupational",109.204.234.164,salasadam@evans.com,730-411-1551-6827,Opera/8.40.(Windows 95; mai-IN) Presto/2.9.179 Version/12.00,entertainment,15.82,OMR,"fraud_Welch, Rath and Koepp"
,2023-01-26T19:25:02Z,,18a48c55f85eb043254c60a5acad10581,customer,722-02-5256,453568,Joseph,03430 Timothy Well,Washburn,IL,61570,40.9141,-89.28299999999999,US,"Sound technician, broadcasting/film/video",169.47.12.67,deborahmcmillan@yahoo.com,1-219-831-1578,Opera/9.54.(Windows NT 5.1; ps-AF) Presto/2.9.173 Version/10.00,health_fitness,72.23,KHR,fraud_Ratke and Sons
,2023-01-06T10:44:51Z,,18a4db6e8c43fe97c47761819fa631e19,customer,395-17-0929,675904,Theresa,476 Caldwell Roads,Harriman,NY,10926,41.3005,-74.1249,US,"Geologist, wellsite",88.211.62.80,eray@yahoo.com,2196925098,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/29.0.821.0 Safari/531.0",entertainment,63.1,AMD,fraud_Brown-Greenholt
,2023-01-29T02:55:09Z,,18a60cbcece482d39a6078b9b84f5b05a,customer,887-24-7849,601176,Nicholas,38265 Joseph Lodge,Mount Auburn,IA,52313,42.2554,-92.1595,US,Careers adviser,161.228.169.26,erodriguez@hotmail.com,+1-694-680-3284-0596,Opera/9.42.(X11; Linux x86_64; ks-IN) Presto/2.9.169 Version/10.00,shopping_net,8.85,MRO,"fraud_Greenholt, O'Hara and Balistreri"
,2023-02-10T01:35:19Z,,18a749f628cfcb4808fb476d3a2d718d2,customer,634-70-5526,503881,Allen,593 Nguyen Pines Suite 972,Upperstrasburg,PA,17265,40.058,-77.7368,US,Rural practice surveyor,86.130.105.157,laura42@yahoo.com,1-168-775-8660,Opera/8.31.(Windows 95; tn-ZA) Presto/2.9.170 Version/11.00,grocery_pos,126.23,ARS,fraud_Padberg-Welch
,2023-01-02T03:46:06Z,,18aa31e2062b5fa362dfde84b8ba5577e,customer,886-50-6813,351331,Krista,3784 Simpson Path Apt. 796,Withams,VA,23488,37.9482,-75.6019,US,Interpreter,173.122.220.233,amybaker@gmail.com,904-409-8162-04736,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/40.0.808.0 Safari/531.1",home,33.71,CRC,fraud_Medhurst Inc
,2022-12-21T17:28:54Z,,18ad42ed2bb55c8806157594fd0c2742b,customer,723-64-2185,422158,Javier,569 Michael Flat Apt. 552,Charlton,MA,1507,42.1379,-71.9664,US,Chartered management accountant,27.223.151.129,justinfrye@gmail.com,476-138-2012-7187,Mozilla/5.0 (Windows 98; Win 9x 4.90; my-MM; rv:1.9.0.20) Gecko/2018-05-10 22:34:38 Firefox/3.6.11,food_dining,58.58,QAR,fraud_Will Ltd
,2023-01-10T12:28:43Z,,18b3e4afc373613ce8f0a36eebe729bf9,customer,492-55-6966,449714,Erica,978 Jeremy Mountain,Geneva,GA,31810,32.7011,-84.4949,US,Corporate treasurer,156.64.210.33,timothy53@johnson.org,+1-872-403-7391,Mozilla/5.0 (Windows NT 6.0; dv-MV; rv:1.9.1.20) Gecko/2014-12-31 16:38:41 Firefox/3.6.15,kids_pets,14.2,BND,fraud_Bode-Schuster
,2022-11-27T18:50:11Z,,18b5fc91cb27918cd84fc3d2b4a105b08,customer,699-14-8393,474371,Heather,1132 Martinez Neck Suite 858,Hollister,NC,27844,36.259,-77.9319,US,Child psychotherapist,203.10.83.232,johnsonandrea@hotmail.com,923-352-3917,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_2) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/27.0.821.0 Safari/534.1",shopping_pos,14.7,UYU,fraud_Denesik and Sons
,2022-11-20T09:59:28Z,,18bd3af6d321d3a502abab5c4a665edd2,customer,001-16-8682,404501,Kevin,494 William Pass Apt. 570,Humphrey,NE,68642,41.6702,-97.4986,US,Information systems manager,61.74.53.227,harrismichelle@meyer.com,554-525-5917-14520,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_2 rv:6.0; ml-IN) AppleWebKit/534.48.6 (KHTML, like Gecko) Version/4.1 Safari/534.48.6",entertainment,74.86,RON,fraud_Bauch-Blanda
,2022-12-07T20:12:45Z,,18bfceb1a8e668552d438490405156297,customer,490-56-4431,656464,Jessica,44726 Elizabeth Centers Apt. 477,Colorado Springs,CO,80921,39.0487,-104.814,US,Dancer,163.63.10.242,careymary@hunter-leonard.com,1-244-160-2818,Opera/8.25.(X11; Linux i686; kw-GB) Presto/2.9.174 Version/11.00,travel,6.77,FKP,fraud_Treutel-King
,2023-02-24T08:56:29Z,,18c0fe61f87344c16836fcc0f2181335f,customer,084-06-0169,354394,Gerald,9627 Davis Greens Suite 942,Pageland,SC,29728,34.7722,-80.3966,US,Quarry manager,145.114.125.24,mcintyremelissa@yahoo.com,318-834-7192-5528,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/4.0),grocery_pos,69.94,ISK,"fraud_Mosciski, Gislason and Mertz"
,2022-12-03T20:09:16Z,,18c57cbea74a3a3ca2e2dcffe9b1709d5,customer,543-09-8287,491115,David,21081 Brown Hill Suite 260,Stanton,TX,79782,32.14,-101.8099,US,Patent examiner,147.76.98.188,lisa00@yahoo.com,819-123-8509-310,Opera/8.66.(Windows NT 5.01; st-ZA) Presto/2.9.165 Version/11.00,personal_care,8.28,SPL,fraud_Dickinson Ltd
,2023-03-06T13:54:10Z,,18c7111a40152837069478e266f3d5354,customer,013-29-4525,180010,Carrie,84896 Margaret Motorway,Fort Towson,OK,74735,34.052,-95.25299999999999,US,Financial adviser,118.220.219.33,chelsea61@gmail.com,146-302-5316,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/4.0),gas_transport,62.26,KZT,fraud_Rodriguez Group
,2023-02-05T05:34:37Z,,18cc9d3adc8d61b0abb446b32edcaf4c4,customer,449-35-4248,350182,Allison,65745 Morris Mountains Apt. 834,Alborn,MN,55702,46.9782,-92.5579,US,"Scientist, research (physical sciences)",189.164.181.141,rioszachary@espinoza.org,708-346-4388-835,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_4; rv:1.9.4.20) Gecko/2014-08-25 17:50:48 Firefox/3.8,home,31.86,UGX,fraud_Jakubowski Inc
,2022-12-12T23:14:29Z,,18d150f2e5fcac8b493ee9f0f356ff367,customer,492-55-6966,449714,Erica,978 Jeremy Mountain,Geneva,GA,31810,32.7011,-84.4949,US,Corporate treasurer,156.64.210.33,timothy53@johnson.org,+1-872-403-7391,Mozilla/5.0 (Windows NT 6.0; dv-MV; rv:1.9.1.20) Gecko/2014-12-31 16:38:41 Firefox/3.6.15,health_fitness,31.15,KGS,"fraud_Brown, Homenick and Lesch"
,2023-02-21T12:28:36Z,,18d269f78e8ff3d62025b964c0043b74b,customer,268-41-8396,452309,Susan,831 Stephenson Well,Berrien Springs,MI,49104,42.0016,-86.7153,US,"Copywriter, advertising",219.214.111.56,bethlopez@gibson.com,404-477-1539-31851,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_3; rv:1.9.4.20) Gecko/2020-06-20 01:51:50 Firefox/3.8,entertainment,17.67,BIF,fraud_Kassulke Inc
,2022-12-24T14:11:54Z,,18d590647dba11032ad9628d33b5f9d88,customer,598-23-9399,360067,Philip,90043 Amanda Unions,Bunker,MO,63629,37.4772,-91.1927,US,Community development worker,20.39.85.49,pjacobs@hotmail.com,086-321-4730-249,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/29.0.822.0 Mobile/17A525 Safari/531.1",shopping_pos,134.54,LYD,"fraud_Bahringer, Schoen and Corkery"
,2022-12-14T17:58:55Z,,18d6f069b6c437d00e0fce12abc222348,customer,518-36-4401,304015,Tammy,23963 Lee Knoll Apt. 086,Belleville,WI,53508,42.8669,-89.5377,US,Armed forces logistics/support/administrative officer,18.226.60.96,wgrant@hotmail.com,1-128-926-6193-7889,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_2) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/39.0.833.0 Safari/536.2",shopping_net,41.36,ZWD,fraud_Kuhic LLC
,2023-02-25T11:46:50Z,,18dffabe5ced471a1971fa5a29bb002e0,customer,483-97-4945,354177,Heidi,622 Martin Spurs Suite 985,Butte,ND,58723,47.8119,-100.6604,US,Learning mentor,145.151.208.220,theresagarrison@hays.com,385-130-6492-20901,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.0),misc_pos,7.57,MGA,"fraud_Wiza, Schaden and Stark"
,2023-01-02T13:32:35Z,,18e4dd74e869ecc05cf8bddcd07259875,customer,098-14-5132,378483,Patrick,7710 Gordon Center Suite 927,Dawson,IA,50066,41.8324,-94.2171,US,Applications developer,28.95.18.10,samuelreed@garcia.com,6208128144,Mozilla/5.0 (Android 5.0.2; Mobile; rv:16.0) Gecko/16.0 Firefox/16.0,home,69.43,XOF,fraud_Schmidt-Larkin
,2023-02-08T00:12:57Z,,18e97d2989049ed8d12863d77c7e6b912,customer,013-29-4525,180010,Carrie,84896 Margaret Motorway,Fort Towson,OK,74735,34.052,-95.25299999999999,US,Financial adviser,118.220.219.33,chelsea61@gmail.com,146-302-5316,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/4.0),shopping_pos,5.43,GGP,fraud_Botsford Ltd
,2023-01-14T06:47:20Z,,18e9baed1fd4e7748551cf437c3d08754,customer,395-17-0929,675904,Theresa,476 Caldwell Roads,Harriman,NY,10926,41.3005,-74.1249,US,"Geologist, wellsite",88.211.62.80,eray@yahoo.com,2196925098,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/29.0.821.0 Safari/531.0",home,73.17,GYD,fraud_Beier and Sons
,2022-12-31T17:11:25Z,,18eab6c107fe79a19d4cf8d86d7cf1f82,customer,490-56-4431,656464,Jessica,44726 Elizabeth Centers Apt. 477,Colorado Springs,CO,80921,39.0487,-104.814,US,Dancer,163.63.10.242,careymary@hunter-leonard.com,1-244-160-2818,Opera/8.25.(X11; Linux i686; kw-GB) Presto/2.9.174 Version/11.00,misc_net,816.57,FKP,fraud_Ruecker Group
,2023-02-15T16:53:05Z,,18f0d61834d00051fdff9ddae2f0ed5b7,customer,010-39-7540,340076,Misty,4997 Larry Brook Suite 424,Galt,IA,50101,42.6912,-93.6035,US,Dispensing optician,110.135.241.112,bruce33@curtis.com,665-926-8122,"Mozilla/5.0 (Windows 98) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/54.0.825.0 Safari/535.1",kids_pets,44.87,LRD,fraud_Barton LLC
