ip_address,email_address,EVENT_TIMESTAMP,EVENT_LABEL
186.220.154.184,fake_boydkiara@example.com,2022-05-04T16:02:18Z,legit
189.152.237.89,fake_randythomas@example.org,2022-07-21T22:42:18Z,legit
118.78.249.35,fake_davisanthony@example.org,2022-12-27T02:46:18Z,legit
30.252.183.216,fake_mlynch@example.com,2022-09-01T20:57:18Z,legit
97.124.221.77,fake_mgarcia@example.net,2022-03-29T13:25:18Z,legit
10.186.165.241,fake_joshua34@example.com,2022-10-23T19:20:18Z,legit
27.42.250.130,fake_velasquezjonathan@example.com,2023-02-10T18:40:18Z,legit
203.44.84.224,fake_markadams@example.org,2022-04-18T01:12:18Z,fraud
178.131.84.227,fake_jacobcook@example.net,2023-02-17T13:47:18Z,fraud
163.34.126.75,fake_riley76@example.com,2022-08-23T11:44:18Z,legit
25.211.157.147,fake_daughertycassie@example.org,2022-04-08T10:56:18Z,legit
92.104.86.237,fake_tabitha72@example.com,2022-11-06T16:38:18Z,legit
207.16.170.106,fake_stephenflores@example.org,2022-04-05T13:09:18Z,legit
117.231.202.225,fake_alexander92@example.com,2022-11-26T19:49:18Z,legit
102.153.235.233,fake_yoderjason@example.com,2022-09-23T11:31:18Z,legit
205.203.244.251,fake_vholt@example.org,2022-06-19T01:18:18Z,legit
136.29.114.145,fake_michaelberg@example.net,2022-06-05T11:21:18Z,fraud
69.156.222.50,fake_michael14@example.com,2022-03-06T12:38:18Z,legit
173.52.37.187,fake_sharon72@example.com,2022-11-24T10:32:18Z,legit
143.87.146.203,fake_jacksonbrian@example.com,2022-06-14T08:38:18Z,fraud
131.155.202.56,fake_pruittkyle@example.org,2022-06-15T06:06:18Z,legit
50.246.191.3,fake_nicole13@example.org,2023-01-12T04:11:18Z,legit
169.113.77.226,fake_eric74@example.net,2022-07-21T04:12:18Z,legit
159.90.133.12,fake_staceywilson@example.net,2023-01-18T18:21:18Z,fraud
147.162.167.3,fake_stanleychristopher@example.com,2022-05-27T11:26:18Z,legit
181.49.201.87,fake_deniseparker@example.org,2022-04-26T21:30:18Z,legit
94.84.253.142,fake_chelsey46@example.net,2023-01-21T09:38:18Z,legit
162.254.206.245,fake_hannahgarcia@example.com,2022-07-27T10:58:18Z,legit
217.0.199.53,fake_zhardy@example.net,2022-09-13T04:53:18Z,legit
152.58.247.12,fake_bartontheresa@example.com,2022-12-17T20:11:18Z,legit
152.148.151.39,fake_tristanbrock@example.com,2022-06-05T23:59:18Z,legit
141.68.66.185,fake_chadparker@example.org,2023-01-16T06:04:18Z,legit
95.187.224.170,fake_danielguerrero@example.net,2023-01-02T08:37:18Z,legit
57.141.175.88,fake_davissabrina@example.com,2022-09-28T09:26:18Z,legit
145.88.90.16,fake_wilsonzachary@example.com,2022-06-23T03:26:18Z,legit
2.104.241.95,fake_danielhughes@example.com,2022-05-02T11:48:18Z,legit
35.13.58.190,fake_boydkiara@example.com,2022-07-10T17:31:18Z,legit
24.131.175.80,fake_kmiller@example.com,2023-01-23T07:30:18Z,legit
145.137.242.144,fake_lrobinson@example.org,2022-10-08T01:38:18Z,legit
101.217.74.233,fake_lmiller@example.org,2022-04-23T13:06:18Z,legit
86.133.170.219,fake_jacksonamber@example.net,2022-10-30T06:39:18Z,legit
76.191.255.240,fake_markwilliams@example.org,2022-12-31T13:34:18Z,legit
81.70.197.126,fake_cookemelody@example.net,2022-05-09T09:54:18Z,legit
203.51.107.147,fake_ajoseph@example.com,2022-05-22T09:46:18Z,legit
103.53.15.176,fake_davidperez@example.org,2022-05-28T19:23:18Z,fraud
174.55.153.17,fake_randy18@example.com,2023-01-12T06:57:18Z,legit
221.231.45.70,fake_kennedydavid@example.com,2022-09-01T14:51:18Z,legit
207.16.170.106,fake_varcher@example.com,2022-04-17T04:42:18Z,legit
157.84.63.196,fake_pporter@example.org,2022-05-04T00:41:18Z,legit
112.227.15.200,fake_victoria52@example.net,2022-08-16T04:00:18Z,legit
97.124.221.77,fake_rickyramirez@example.org,2022-09-05T13:58:18Z,legit
76.191.255.240,fake_marc04@example.net,2023-01-06T13:16:18Z,legit
103.127.26.105,fake_kmiller@example.com,2022-09-13T11:27:18Z,legit
118.78.249.35,fake_olsensamantha@example.com,2022-05-11T16:35:18Z,legit
62.65.182.78,fake_jjohnson@example.net,2022-09-12T03:20:18Z,legit
149.33.76.220,fake_hendersoncynthia@example.net,2022-06-19T07:26:18Z,legit
31.98.102.104,fake_whiteamanda@example.org,2022-05-23T04:42:18Z,legit
141.68.66.185,fake_sarah13@example.net,2022-09-02T14:29:18Z,legit
184.11.145.29,fake_hickschristopher@example.org,2023-01-22T16:33:18Z,legit
124.199.26.246,fake_brittany34@example.org,2022-07-17T06:12:18Z,legit
83.112.84.125,fake_richmondkristen@example.org,2022-11-30T07:12:18Z,legit
212.109.173.202,fake_qlewis@example.net,2023-02-22T05:33:18Z,legit
6.190.86.47,fake_kendrasingleton@example.net,2022-05-25T17:17:18Z,legit
203.60.218.122,fake_tylerelizabeth@example.com,2022-08-31T03:50:18Z,legit
158.209.20.220,fake_gonzaleschristina@example.org,2023-02-28T16:19:18Z,legit
146.124.21.18,fake_charles01@example.com,2022-10-21T01:36:18Z,legit
87.252.189.227,fake_ylopez@example.com,2022-07-09T15:56:18Z,legit
102.153.235.233,fake_jonesbrenda@example.com,2022-11-21T11:12:18Z,legit
165.48.231.115,fake_vdunn@example.com,2022-03-11T08:38:18Z,legit
92.104.86.237,fake_daniel79@example.com,2022-09-01T00:45:18Z,legit
86.221.238.210,fake_johnreynolds@example.net,2022-05-24T00:25:18Z,legit
222.130.170.141,fake_evan89@example.org,2022-12-25T23:00:18Z,legit
146.58.88.24,fake_barbaramartinez@example.com,2022-05-07T00:39:18Z,legit
68.55.74.16,fake_lwalker@example.com,2022-11-25T16:09:18Z,legit
181.43.175.53,fake_carrfrancisco@example.net,2022-04-10T08:56:18Z,fraud
157.52.122.162,fake_dkim@example.org,2022-04-10T04:42:18Z,legit
78.85.215.194,fake_obrienjohnny@example.com,2023-01-01T01:27:18Z,legit
16.31.244.178,fake_valdezstephen@example.com,2023-02-16T12:26:18Z,legit
62.65.182.78,fake_michael56@example.com,2023-02-21T07:43:18Z,legit
121.165.133.38,fake_jacobcook@example.net,2022-04-09T15:07:18Z,legit
30.39.28.42,fake_callen@example.org,2022-10-19T05:05:18Z,legit
66.212.184.142,fake_sheilaashley@example.net,2022-06-20T02:50:18Z,legit
7.200.59.86,fake_thomasjacob@example.com,2022-05-10T12:08:18Z,legit
61.117.191.38,fake_brendansweeney@example.net,2022-11-18T06:53:18Z,legit
125.2.243.175,fake_tara43@example.net,2023-02-05T00:19:18Z,fraud
29.47.188.243,fake_stevensoncharlotte@example.org,2022-04-24T02:58:18Z,legit
87.2.135.136,fake_codywalker@example.com,2022-11-12T01:51:18Z,legit
57.255.157.205,fake_feliciacraig@example.org,2022-12-22T01:12:18Z,legit
63.131.197.13,fake_lauraroth@example.com,2022-07-26T15:07:18Z,legit
157.97.223.250,fake_pruittkyle@example.org,2022-08-08T19:41:18Z,legit
174.55.153.17,fake_mcmillanbrian@example.com,2022-03-24T10:57:18Z,legit
92.104.86.237,fake_mcgeekimberly@example.org,2022-08-20T09:59:18Z,legit
187.163.94.92,fake_dsutton@example.net,2022-07-05T01:22:18Z,legit
118.59.100.28,fake_howardraymond@example.com,2022-06-17T08:37:18Z,legit
55.144.167.147,fake_randythomas@example.org,2023-01-29T05:58:18Z,legit
171.162.34.201,fake_kirk05@example.org,2022-09-09T18:09:18Z,legit
144.222.125.13,fake_peter81@example.org,2022-12-30T05:11:18Z,legit
31.98.102.104,fake_flynnlauren@example.net,2022-08-28T01:36:18Z,legit
221.155.102.85,fake_jjohnson@example.net,2022-07-08T16:16:18Z,legit
2.104.241.95,fake_michael48@example.com,2022-05-24T18:40:18Z,legit
20.202.25.188,fake_benjamincarroll@example.com,2022-04-19T01:27:18Z,legit
13.201.40.178,fake_brittany54@example.org,2022-08-05T16:47:18Z,legit
164.64.205.27,fake_pittmangabriel@example.net,2023-01-10T22:59:18Z,legit
131.110.149.117,fake_agomez@example.com,2022-11-23T21:10:18Z,legit
131.110.149.117,fake_alejandra14@example.com,2022-08-13T15:17:18Z,legit
43.149.231.236,fake_judydavis@example.org,2022-05-15T10:19:18Z,legit
66.12.220.53,fake_williamsthomas@example.org,2022-10-17T12:35:18Z,legit
158.116.118.21,fake_kstevens@example.org,2022-06-19T18:48:18Z,fraud
77.117.108.27,fake_jenniferthomas@example.com,2023-01-05T23:39:18Z,legit
77.117.108.27,fake_cassie21@example.org,2022-08-29T03:42:18Z,legit
132.11.124.28,fake_taylordawn@example.org,2022-10-29T05:42:18Z,legit
192.91.254.160,fake_anthony82@example.org,2022-12-23T08:06:18Z,legit
194.249.137.3,fake_foxjacob@example.com,2022-12-19T05:11:18Z,legit
212.78.231.255,fake_varcher@example.com,2023-02-27T19:50:18Z,legit
209.175.21.29,fake_carrie56@example.net,2023-02-11T12:52:18Z,legit
30.39.28.42,fake_marygraham@example.net,2023-02-22T09:26:18Z,legit
193.109.22.110,fake_ericagriffin@example.net,2022-12-20T08:08:18Z,legit
184.11.145.29,fake_danielguerrero@example.net,2022-07-09T00:23:18Z,legit
51.1.184.48,fake_ysmith@example.com,2022-08-29T05:58:18Z,legit
152.58.247.12,fake_brownwhitney@example.net,2023-03-03T15:47:18Z,legit
195.4.154.235,fake_dmyers@example.net,2022-04-12T06:01:18Z,legit
161.25.96.133,fake_maria18@example.net,2022-06-19T14:20:18Z,legit
76.191.255.240,fake_kathleen91@example.net,2023-01-11T07:45:18Z,legit
37.236.210.209,fake_allen26@example.org,2023-02-16T06:55:18Z,legit
209.225.244.95,fake_robinsoncarol@example.net,2022-11-05T03:33:18Z,legit
33.224.61.140,fake_brittany34@example.org,2022-04-22T09:11:18Z,legit
96.65.238.191,fake_elizabethyoung@example.com,2022-05-24T21:21:18Z,legit
205.203.244.251,fake_derekschmidt@example.org,2022-04-09T04:08:18Z,legit
172.223.225.65,fake_michael73@example.org,2022-03-24T11:19:18Z,legit
29.197.60.201,fake_laurawelch@example.com,2022-05-05T20:50:18Z,legit
116.43.10.141,fake_chadparker@example.org,2022-07-09T22:57:18Z,legit
207.16.170.106,fake_brandtdiana@example.net,2023-02-07T08:05:18Z,legit
77.117.108.27,fake_patricia49@example.net,2023-03-01T05:23:18Z,legit
101.139.1.159,fake_ajoseph@example.com,2022-12-25T16:42:18Z,legit
160.226.182.210,fake_tphillips@example.com,2023-02-02T09:27:18Z,legit
68.55.74.16,fake_ian67@example.org,2023-03-06T05:12:18Z,legit
12.251.138.201,fake_stewartbenjamin@example.org,2022-03-11T09:01:18Z,legit
7.200.59.86,fake_moradavid@example.com,2022-11-06T19:16:18Z,legit
50.246.191.3,fake_williamscasey@example.com,2023-01-26T02:19:18Z,legit
45.109.194.210,fake_marco35@example.net,2022-10-13T03:48:18Z,legit
29.94.204.130,fake_boydkiara@example.com,2022-10-08T10:20:18Z,legit
154.200.136.9,fake_moralesmatthew@example.net,2022-03-17T20:14:18Z,legit
78.229.226.168,fake_tylerelizabeth@example.com,2022-07-06T06:13:18Z,legit
180.30.246.179,fake_michellejames@example.org,2023-02-04T18:03:18Z,legit
146.124.21.18,fake_ronaldperez@example.net,2022-12-03T07:19:18Z,legit
33.21.37.25,fake_hoffmanjeffery@example.org,2022-05-19T09:21:18Z,legit
202.71.106.251,fake_apotter@example.net,2022-11-21T11:10:18Z,legit
148.55.236.214,fake_waterscarol@example.org,2022-05-06T09:07:18Z,legit
150.88.3.148,fake_ufox@example.com,2022-09-01T02:18:18Z,fraud
80.92.181.255,fake_angelaskinner@example.net,2022-05-30T17:01:18Z,legit
59.140.191.21,fake_pwhite@example.com,2023-02-06T13:16:18Z,legit
155.10.167.93,fake_ijackson@example.net,2022-12-30T13:06:18Z,legit
102.235.138.35,fake_amanda78@example.net,2023-01-04T15:25:18Z,legit
20.202.25.188,fake_rlee@example.com,2022-08-20T23:22:18Z,legit
96.65.238.191,fake_angelashaw@example.org,2022-03-30T06:47:18Z,legit
215.33.107.15,fake_acostasusan@example.org,2022-03-16T23:29:18Z,legit
105.92.96.246,fake_ndelgado@example.org,2022-12-12T10:07:18Z,legit
180.160.161.186,fake_lshah@example.org,2022-05-23T04:00:18Z,legit
97.124.221.77,fake_joshua34@example.com,2022-06-09T11:00:18Z,legit
76.191.255.240,fake_reynoldsthomas@example.org,2022-07-25T08:30:18Z,legit
208.166.135.213,fake_sheilaashley@example.net,2022-08-01T01:53:18Z,fraud
6.190.86.47,fake_jschneider@example.org,2022-10-26T06:18:18Z,legit
20.202.25.188,fake_susan14@example.net,2023-02-27T11:25:18Z,legit
51.1.184.48,fake_devinwalker@example.net,2022-06-16T01:33:18Z,legit
65.64.165.170,fake_gilbertvictoria@example.com,2022-07-19T07:50:18Z,legit
81.232.57.231,fake_mistynolan@example.net,2022-10-14T01:32:18Z,legit
162.241.156.206,fake_jeffreyaustin@example.com,2022-07-04T19:45:18Z,legit
128.228.138.186,fake_jefferyklein@example.net,2022-04-21T14:43:18Z,legit
201.136.123.190,fake_egarcia@example.org,2023-01-08T08:11:18Z,legit
78.229.226.168,fake_markadams@example.org,2023-01-22T21:35:18Z,legit
61.98.151.37,fake_sdorsey@example.net,2022-10-10T01:18:18Z,legit
121.110.225.61,fake_frostmichael@example.com,2022-05-25T02:10:18Z,legit
20.76.140.150,fake_amanda97@example.com,2022-06-06T00:25:18Z,legit
11.19.95.178,fake_carrie13@example.com,2022-12-29T14:10:18Z,fraud
221.88.17.160,fake_cathyfoster@example.net,2022-12-12T16:38:18Z,legit
171.162.34.201,fake_francismiller@example.com,2022-09-03T20:50:18Z,legit
5.11.55.72,fake_caitlin24@example.net,2022-07-22T15:13:18Z,legit
77.117.108.27,fake_ktorres@example.org,2022-08-04T03:25:18Z,legit
180.160.161.186,fake_clementsashley@example.net,2022-10-04T20:59:18Z,legit
66.12.220.53,fake_bryan26@example.org,2022-10-01T11:57:18Z,legit
30.39.28.42,fake_davismiguel@example.com,2022-10-23T19:53:18Z,legit
219.160.149.126,fake_megandavis@example.com,2022-10-19T05:08:18Z,legit
27.42.250.130,fake_elizabethyoung@example.com,2022-04-26T04:38:18Z,legit
63.50.236.31,fake_thomasjacob@example.com,2022-10-15T02:36:18Z,legit
108.51.232.130,fake_eric74@example.net,2022-06-24T05:23:18Z,legit
158.11.143.228,fake_michael35@example.org,2022-09-01T23:15:18Z,legit
118.78.249.35,fake_rebecca09@example.org,2023-02-28T07:14:18Z,legit
37.236.210.209,fake_zacharypitts@example.org,2022-08-16T22:37:18Z,legit
93.19.51.9,fake_diana33@example.org,2022-11-15T13:19:18Z,legit
118.59.100.28,fake_oconrad@example.com,2022-10-07T05:07:18Z,legit
148.191.147.21,fake_cohensharon@example.org,2023-01-19T07:51:18Z,legit
105.141.20.185,fake_tiffanypalmer@example.net,2022-09-08T17:41:18Z,legit
181.49.201.87,fake_jamie41@example.com,2022-09-21T08:13:18Z,legit
16.20.231.240,fake_bennettanna@example.net,2022-12-05T18:24:18Z,legit
77.117.108.27,fake_ruizcarmen@example.com,2022-12-17T07:04:18Z,legit
178.65.38.40,fake_knewman@example.net,2023-02-03T18:28:18Z,legit
191.246.116.203,fake_vegakelly@example.org,2022-07-20T03:08:18Z,legit
139.78.138.152,fake_jack28@example.net,2022-04-11T08:09:18Z,legit
140.129.63.168,fake_eric74@example.net,2022-08-12T10:36:18Z,legit
133.247.214.127,fake_kevinhamilton@example.net,2022-09-05T16:21:18Z,legit
30.156.121.118,fake_steventorres@example.com,2022-05-28T08:04:18Z,legit
191.246.116.203,fake_pruittkyle@example.org,2022-03-14T11:47:18Z,legit
157.8.102.234,fake_sarah97@example.com,2022-08-30T16:15:18Z,legit
158.11.143.228,fake_patricia49@example.net,2022-04-17T16:00:18Z,legit
78.179.153.42,fake_pwalker@example.com,2022-06-26T05:58:18Z,legit
20.202.25.188,fake_obrienjohnny@example.com,2022-08-15T03:58:18Z,legit
55.233.181.188,fake_matthew63@example.org,2022-08-22T12:26:18Z,legit
14.152.164.126,fake_callahanjames@example.com,2022-03-19T23:03:18Z,legit
118.59.100.28,fake_bryan51@example.org,2022-03-27T17:57:18Z,legit
19.64.5.73,fake_amanda86@example.org,2023-02-28T11:18:18Z,legit
157.155.88.232,fake_coledeborah@example.net,2022-03-27T09:28:18Z,legit
42.183.121.1,fake_jeffrey09@example.org,2022-06-10T21:22:18Z,legit
58.41.215.30,fake_jacksonbrian@example.com,2022-08-18T03:19:18Z,fraud
46.41.252.160,fake_vmurray@example.org,2023-02-21T21:52:18Z,legit
87.2.135.136,fake_shawnwillis@example.com,2022-10-25T00:07:18Z,legit
113.25.196.178,fake_yodonnell@example.com,2022-10-09T18:14:18Z,legit
14.215.192.162,fake_fferguson@example.net,2022-06-15T02:21:18Z,legit
14.215.192.162,fake_codywalker@example.com,2022-12-09T19:13:18Z,legit
17.147.41.145,fake_fowlerjames@example.com,2022-08-05T21:38:18Z,legit
69.130.242.115,fake_matthewsdorothy@example.com,2023-02-27T14:55:18Z,legit
124.134.12.118,fake_larsonkatherine@example.com,2023-01-24T20:06:18Z,legit
94.84.253.142,fake_jschneider@example.org,2022-08-25T22:30:18Z,legit
195.49.68.127,fake_pughjasmine@example.net,2022-04-03T08:43:18Z,legit
60.195.6.214,fake_hrobinson@example.org,2022-11-17T11:52:18Z,legit
9.231.50.31,fake_jason25@example.org,2022-07-10T12:07:18Z,legit
75.11.25.1,fake_ksoto@example.net,2022-12-20T21:41:18Z,legit
32.148.84.251,fake_jerrycameron@example.org,2022-08-26T13:23:18Z,legit
103.136.150.71,fake_ppreston@example.net,2022-12-10T05:55:18Z,fraud
58.165.149.100,fake_davidrichards@example.org,2022-06-13T02:14:18Z,legit
43.149.231.236,fake_xfernandez@example.net,2023-01-04T06:17:18Z,legit
102.153.235.233,fake_nathan47@example.org,2022-08-29T22:37:18Z,legit
7.200.59.86,fake_stevensoncharlotte@example.org,2022-05-21T11:00:18Z,legit
76.191.255.240,fake_qsmith@example.com,2023-01-21T23:47:18Z,legit
13.201.40.178,fake_andrewpacheco@example.org,2023-01-09T07:38:18Z,legit
24.131.175.80,fake_jaymartin@example.org,2023-01-20T10:44:18Z,legit
164.125.5.103,fake_sarah13@example.net,2022-09-13T21:17:18Z,legit
157.97.223.250,fake_burgesstara@example.com,2022-12-11T22:32:18Z,legit
164.170.71.10,fake_derekschmidt@example.org,2022-09-01T14:44:18Z,legit
219.44.221.205,fake_bellsherry@example.com,2022-04-16T10:33:18Z,legit
17.42.12.236,fake_lcook@example.org,2022-03-19T22:48:18Z,fraud
141.249.198.67,fake_alejandrapowell@example.com,2022-12-15T16:12:18Z,legit
102.153.235.233,fake_moorechristopher@example.org,2023-02-28T09:31:18Z,legit
31.175.34.58,fake_joshuaelliott@example.org,2022-11-30T20:36:18Z,legit
148.55.236.214,fake_joshuaphillips@example.com,2022-10-25T22:35:18Z,legit
140.129.63.168,fake_johnsonjason@example.net,2022-04-04T16:37:18Z,legit
30.252.183.216,fake_jamie41@example.com,2022-10-14T01:07:18Z,legit
123.94.121.60,fake_franklintimothy@example.com,2022-05-22T11:10:18Z,legit
207.16.170.106,fake_josephsmith@example.net,2022-10-22T09:09:18Z,legit
184.138.87.101,fake_amanda97@example.com,2022-05-03T03:43:18Z,legit
56.58.217.66,fake_aschroeder@example.net,2022-06-24T09:21:18Z,legit
15.152.71.113,fake_greenmelanie@example.com,2022-12-04T07:56:18Z,legit
186.220.154.184,fake_butlersheri@example.net,2022-04-03T19:58:18Z,legit
87.199.12.89,fake_codywalker@example.com,2022-11-12T01:53:18Z,legit
50.246.191.3,fake_john94@example.net,2022-04-19T22:25:18Z,legit
87.2.135.136,fake_burtonmitchell@example.com,2022-06-26T16:11:18Z,legit
205.203.244.251,fake_fbutler@example.org,2022-06-28T01:26:18Z,legit
24.131.175.80,fake_kyle43@example.net,2022-07-04T17:23:18Z,legit
65.246.20.5,fake_wrice@example.com,2022-10-22T14:56:18Z,legit
39.221.20.5,fake_ajoseph@example.com,2022-09-21T17:52:18Z,legit
80.132.162.236,fake_julia12@example.net,2022-11-13T21:23:18Z,legit
5.11.55.72,fake_cookekayla@example.org,2023-02-11T22:34:18Z,legit
204.48.100.59,fake_lhobbs@example.net,2022-03-18T23:57:18Z,legit
113.72.25.125,fake_owensanthony@example.com,2022-11-28T19:08:18Z,legit
77.117.108.27,fake_peckanthony@example.net,2023-01-13T21:55:18Z,legit
138.156.38.109,fake_pricejames@example.com,2022-07-06T04:53:18Z,legit
51.82.123.26,fake_zacharypitts@example.org,2023-02-25T20:29:18Z,legit
80.92.181.255,fake_howardraymond@example.com,2022-04-06T01:44:18Z,legit
161.25.96.133,fake_charles78@example.net,2022-07-06T21:15:18Z,legit
77.112.59.125,fake_randyrobinson@example.com,2022-10-26T03:43:18Z,legit
157.155.88.232,fake_margaretowens@example.org,2022-12-29T01:08:18Z,legit
1.39.99.125,fake_mistynolan@example.net,2022-12-14T19:31:18Z,legit
25.211.157.147,fake_dwheeler@example.com,2022-06-08T12:02:18Z,legit
10.142.133.244,fake_derekschmidt@example.org,2022-05-11T19:18:18Z,legit
153.105.233.86,fake_markwilliams@example.org,2022-05-25T11:40:18Z,legit
86.133.170.219,fake_claire35@example.org,2023-02-01T19:44:18Z,legit
147.162.167.3,fake_torreslauren@example.org,2023-01-15T19:18:18Z,legit
142.170.41.194,fake_snyderrachel@example.com,2022-06-05T15:16:18Z,legit
203.51.107.147,fake_rickykelly@example.org,2023-02-16T13:01:18Z,legit
35.13.58.190,fake_martinjeffrey@example.net,2022-05-09T20:23:18Z,legit
61.98.151.37,fake_carolyn48@example.org,2022-12-29T18:24:18Z,legit
223.40.67.12,fake_brooke34@example.net,2022-09-20T09:26:18Z,legit
65.246.20.5,fake_joseph40@example.com,2022-08-23T15:49:18Z,legit
81.70.197.126,fake_ashleywilson@example.net,2022-09-04T12:39:18Z,legit
184.11.145.29,fake_bradley65@example.org,2022-05-08T05:40:18Z,legit
39.70.184.8,fake_patricia49@example.net,2022-03-17T04:23:18Z,legit
144.222.125.13,fake_peter81@example.org,2023-01-03T09:42:18Z,legit
39.221.20.5,fake_reynoldsthomas@example.org,2022-10-23T09:43:18Z,legit
105.141.20.185,fake_storres@example.net,2022-11-20T08:09:18Z,legit
69.130.242.115,fake_ebowen@example.com,2022-11-28T21:26:18Z,legit
141.249.198.67,fake_gregorybailey@example.net,2022-05-25T21:21:18Z,legit
59.140.191.21,fake_zbaird@example.org,2022-12-06T19:10:18Z,legit
102.235.138.35,fake_michael56@example.com,2022-09-16T17:31:18Z,legit
48.131.239.128,fake_alejandrapowell@example.com,2022-09-24T20:29:18Z,legit
105.141.20.185,fake_gomezmichael@example.net,2022-12-02T15:17:18Z,legit
61.6.225.248,fake_jennifer82@example.net,2023-01-01T23:58:18Z,legit
128.65.190.120,fake_andrewpacheco@example.org,2023-01-21T19:04:18Z,legit
123.94.121.60,fake_leah09@example.net,2022-12-07T23:31:18Z,legit
6.149.33.202,fake_dtaylor@example.net,2023-03-02T14:56:18Z,legit
65.82.55.101,fake_sloantaylor@example.com,2022-08-25T21:24:18Z,legit
12.251.138.201,fake_zrogers@example.net,2023-02-04T07:58:18Z,legit
18.110.82.46,fake_edward34@example.com,2022-09-20T08:44:18Z,fraud
37.236.210.209,fake_matthew12@example.net,2022-07-02T01:26:18Z,legit
102.153.235.233,fake_danielcline@example.org,2022-04-09T05:11:18Z,legit
10.186.165.241,fake_audrey70@example.net,2022-04-26T00:22:18Z,legit
212.109.173.202,fake_xfernandez@example.net,2022-07-29T23:06:18Z,legit
102.153.235.233,fake_tonyawhite@example.com,2022-05-30T16:52:18Z,legit
32.161.168.14,fake_cookekayla@example.org,2022-08-28T09:06:18Z,legit
59.140.191.21,fake_anthony82@example.org,2022-11-05T11:05:18Z,legit
87.2.135.136,fake_scottfletcher@example.net,2022-10-26T17:40:18Z,legit
112.192.222.110,fake_iaustin@example.org,2022-04-02T20:19:18Z,fraud
94.84.253.142,fake_moorechristopher@example.org,2022-03-19T04:30:18Z,legit
93.19.51.9,fake_foxjacob@example.com,2022-10-09T09:49:18Z,legit
29.94.204.130,fake_ashleywilson@example.net,2022-11-22T09:46:18Z,legit
25.211.157.147,fake_peckanthony@example.net,2022-05-15T20:29:18Z,legit
87.199.12.89,fake_rickyramirez@example.org,2022-05-28T20:24:18Z,legit
90.99.108.235,fake_jacksonamber@example.net,2022-07-06T05:44:18Z,fraud
49.200.130.50,fake_littlemichael@example.com,2022-09-09T13:46:18Z,fraud
198.181.236.192,fake_sbrooks@example.com,2022-07-26T20:22:18Z,legit
46.41.252.160,fake_jschneider@example.org,2022-11-08T05:13:18Z,legit
83.110.28.55,fake_qhiggins@example.org,2023-01-19T03:24:18Z,legit
219.0.107.236,fake_berrydiana@example.com,2022-06-08T08:06:18Z,legit
76.161.123.203,fake_cscott@example.org,2023-02-25T22:01:18Z,fraud
219.44.221.205,fake_qlewis@example.org,2022-07-09T10:55:18Z,legit
57.255.157.205,fake_varcher@example.com,2022-05-27T15:13:18Z,legit
222.130.170.141,fake_udeleon@example.org,2022-07-06T12:26:18Z,legit
121.110.225.61,fake_mcantu@example.org,2022-12-16T06:31:18Z,legit
112.254.54.219,fake_edward34@example.com,2022-06-02T09:04:18Z,legit
142.126.42.47,fake_sarah13@example.net,2023-01-30T13:06:18Z,legit
163.34.126.75,fake_pwhite@example.com,2022-07-14T10:32:18Z,legit
215.236.243.90,fake_slewis@example.com,2022-09-12T23:09:18Z,legit
77.112.59.125,fake_daniel79@example.com,2022-11-24T16:32:18Z,legit
81.70.197.126,fake_grant08@example.org,2022-10-15T10:02:18Z,legit
157.84.63.196,fake_cathywatkins@example.org,2022-03-15T18:37:18Z,legit
131.50.199.206,fake_pricejames@example.com,2022-12-21T18:47:18Z,legit
184.208.86.48,fake_boydkiara@example.com,2022-07-28T15:42:18Z,legit
29.94.204.130,fake_dwheeler@example.com,2022-08-17T06:39:18Z,legit
152.58.247.12,fake_jaymartin@example.org,2022-09-20T11:36:18Z,legit
155.134.151.238,fake_udeleon@example.org,2022-12-24T03:54:18Z,legit
89.184.170.130,fake_dixonsarah@example.org,2022-07-13T00:28:18Z,legit
174.55.153.17,fake_angelashaw@example.org,2022-09-24T11:59:18Z,legit
164.61.224.92,fake_lcook@example.org,2022-09-18T20:48:18Z,fraud
117.231.202.225,fake_bradleymelissa@example.net,2022-08-23T04:48:18Z,legit
169.113.77.226,fake_gomezdevon@example.org,2022-09-24T09:21:18Z,legit
156.51.82.211,fake_irobbins@example.net,2022-05-11T16:23:18Z,legit
58.29.132.96,fake_cantrellshane@example.com,2022-12-27T05:02:18Z,legit
75.11.25.1,fake_laurenroth@example.com,2022-09-13T04:47:18Z,legit
12.251.138.201,fake_rodney56@example.org,2022-09-10T21:16:18Z,legit
2.104.241.95,fake_ysmith@example.com,2022-06-03T17:45:18Z,legit
197.190.74.175,fake_jschneider@example.org,2023-01-18T22:49:18Z,legit
81.62.114.93,fake_johnmoss@example.org,2022-07-06T03:53:18Z,legit
99.33.207.76,fake_douglas80@example.net,2022-09-28T12:15:18Z,fraud
166.16.165.196,fake_martinjeffrey@example.net,2022-06-25T02:39:18Z,legit
117.231.202.225,fake_madisonshaffer@example.com,2022-11-17T05:32:18Z,legit
167.6.100.21,fake_jsnyder@example.net,2022-05-15T13:51:18Z,legit
60.195.6.214,fake_ikrueger@example.com,2023-02-26T22:21:18Z,legit
83.177.133.184,fake_callen@example.org,2022-06-26T17:41:18Z,legit
115.73.92.47,fake_robinsoncarol@example.net,2022-06-28T05:38:18Z,legit
42.93.246.4,fake_damon09@example.org,2022-05-12T05:32:18Z,fraud
